State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
ANDHRA PRADESH,Anantapur,Kudair,Kalagalla,0,0,23,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Kamuru,0,0,23,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Korrakodu,0,0,43,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Kudair,0,0,65,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Marutla,0,0,49,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Mavinamardhanahalli,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Thimmapuram,0,0,55,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Kudair,Udiripikonda,0,0,65,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Brahmadevaramarri,0,0,7,7.24,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Budanampalle,0,0,45,41.75,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Chagapuram,0,0,6,7.25,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Chinnakotla,0,0,6,6.07,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Devaragudipalle,0,0,1,0.89,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Dorigallu,0,0,45,73.49,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Gandlavandlapalle,0,0,20,2.01,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Gunjepalle,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Jonnalakothapalle,0,0,43,44.82,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Kodavandlapalle,0,0,28,24.04,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Kondagattupalle,0,0,13,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Malakavemula,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Mallepalle,0,0,15,25.06,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Mangalamadaka,0,0,52,46.72,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Marthadu,0,0,20,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Mukthapuram,0,0,43,53.24,0,0,1,1.82,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Nagareddipalle,0,0,26,38.36,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Nakkalagutta Palle,0,0,3,5.43,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Peddachigullarevu,0,0,15,17.39,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,S.Bandlapalle,0,0,17,18.68,3,3.01,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Sanevaripalle,0,0,8,1.41,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Sankepalle,0,0,17,10.3,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Sankepalle Brahmanapal,0,0,6,6.31,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Thappetavaripalle,0,0,9,10.58,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Thimmanayanipalem,0,0,7,10.71,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Mudigubba,Uppalapadu,0,0,24,28.73,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Allugundu,0,0,12,35.6,25,75.22,0,0,2,5.66,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Jogannapeta,0,0,27,73.68,14,37.42,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Kadiripulakunta,0,0,3,8.08,25,76,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Maddimadugu,0,0,4,6.48,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Nallacheruvu,0,0,58,122.7,58,106.19,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Oravoy,0,0,55,134.6,22,63.27,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Panthulacheruvu,0,0,13,15.96,12,12.53,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,S.Mulakalapalle,0,0,11,13.14,1,1.32,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Talamarlavandla Palle,0,0,28,60.47,9,13.74,0,0,0,0,0,0,1,1.62
ANDHRA PRADESH,Anantapur,Nallacheruvu,Tavalamarri,0,0,31,78.64,22,54.52,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallacheruvu,Ubicherla,0,0,44,139.64,2,5.26,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Charupalle,0,0,42,8.1,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Chowtakuntapalle,1,1.62,17,15.73,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Donnikota,0,0,45,32.31,4,1.42,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Gopepalle,0,0,34,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Kurumala,0,0,28,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Nallamada,0,0,83,0,5,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Pulagampalle,0,0,21,0,13,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Reddipalle,0,0,37,0,12,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Vankarakunta,0,0,27,73.38,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nallamada,Vellamaddi,0,0,23,1.21,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nambulipulikunta,Dhaniyanicheruvu,70,74.28,1,1.46,6,6.97,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nambulipulikunta,Edurudona,0,0,0,0,34,44.49,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nambulipulikunta,Nambulipulikunta,0,0,0,0,16,21.2,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Nambulipulikunta,Pedaballikothapalle,0,0,0,0,7,9.74,0,0,0,0,1,1.62,0,0
ANDHRA PRADESH,Anantapur,Nambulipulikunta,Velichelimala,0,0,0,0,98,217.74,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Bandlapalle,1,0,51,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Bondalawada,0,0,105,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Durgam,0,0,22,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Gugudu,0,0,38,0,0,0,0,0,1,0.82,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Haveli Sodanapalle,0,0,44,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Nadimidoddi,0,0,92,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Narpala,0,0,153,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Siddaracherla,0,0,35,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Narpala,Venkatampalle,0,0,115,0,0,0,0,0,1,3.24,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Allapalle,0,0,17,0,4,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Arkabhavipalle,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Daburuvaripalle,1,1.62,9,17.8,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Inagalur,0,0,115,81.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Kondakamarla,1,0,46,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Mukkandlavarikothapall,1,0,23,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Obuladevaracheruvu,1,0,46,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Sunnampalle,0,0,42,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Tangedukunta,0,0,40,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Thippepalle,0,0,37,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Thummalakuntla Palle,0,0,23,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Veeraobanapalle,0,0,19,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Obuladevaracheruvu,Venkatapuram,0,0,28,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Anumpalle,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Appajipeta,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Devarapalle,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Eddulapalle,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Edurur,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Gajarampalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Gulimikondla @ G.Kotta,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Kandlapalle,0,0,3,2.83,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Katrimala,0,0,17,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Khadarpeta,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Nemallapalle,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Palyam,0,0,15,0,2,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Pamidi,3,0,41,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Ramagiri,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Sorakayalapeta,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Pamidi,Vankarajukalva,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Chinnayakkaluru,0,0,34,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Devanuppalapadu,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Jodidharmapuram,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Narasapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddapappur,Peddayakkaluru,0,0,36,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Peddavadugur,Miduthuru,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Amagondapalem,0,0,20,23.93,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Beedupalle,0,0,39,20.28,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Brahmanapalle,0,0,12,23.02,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Jagarajupalle,0,0,7,6.05,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Kappala Banda,1,1.42,61,111.82,1,1.01,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Kotlapalle,0,0,83,65.16,1,0.4,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Nidimamidi,0,0,54,115.67,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Pedapalle,0,0,32,81.27,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Puttaparthi,0,0,3,5.88,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Satarlapalle,0,0,5,5.66,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Vengalammacheruvu,1,1.82,50,89.25,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Puttaparthi,Yenumalapalle(CT),1,2.2,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Ganthimarri,0,0,81,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Kondapuram,0,0,19,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Kuntimaddi,0,0,92,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Makkinavaripalle,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Motarchintalapalle,0,0,58,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Nasanakota,0,0,76,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Perur,0,0,64,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Polepalle,0,0,78,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Ramagiri,0,0,43,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Ramagiri,Seshadribhatra Halli,0,0,18,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Bandameedapalle,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Bommaparthy,0,0,29,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Gandlaparthi,0,0,21,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Gangulakunta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Gondireddipalle,0,0,7,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Hampapuram,0,0,10,0,23,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Maroor,0,0,9,1.21,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Palacherla,0,0,25,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Raptadu,Raptadu (Part),0,0,21,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Akuledu,0,0,14,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Anandaraopeta,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Buddepalle,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Chakrayapeta,0,0,15,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Cheelapalle,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Chennavaram,0,0,27,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Joolakalva,0,0,22,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Kallumadi,0,0,26,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Karnatakampalle,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Korivipalle,0,0,24,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Lolur,0,0,20,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Matlagondi,0,0,25,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Nidhanawada,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Peddajalalpuram,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Peravali,1,0,14,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Rachepalle,0,0,18,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Salakamcheruvu,0,0,16,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Singanamala,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Sodanapalle,0,0,49,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Tarimela,0,0,41,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Singanamala,Ullikallu,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Dadithota,1,0,21,0.81,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Kondamanayanipalem,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Maravapalle Agraharam,0,0,71,7.67,0,0,0,0,2,0,1,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Peddakotla,1,0,1,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Pinnadari,0,0,27,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadimarri,Tadimarri,0,0,75,52.16,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Alur,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Bhogasamudram,0,0,62,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Bodaipalle,0,0,54,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Bondaladinne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Brahmanapalle,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Chinnapolamada,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Chukkalur,0,0,24,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Diguvapalle,0,0,14,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Gangadevipalle,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Igudur,0,0,23,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Kaverisamudram,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Komali,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Nandalapadu (R),0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Peddapolamada,0,0,23,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Puliproddatur,0,0,12,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Sajjaladinne,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Tadpatri (R),0,0,12,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Talaricheruvu,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Veerapuram,0,0,17,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Velamakur,0,0,29,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tadpatri,Venkatampalle,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Bandlapalle,0,0,0,0,17,12.78,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Kurli,0,0,2,1.62,2,1.54,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Peddannavaripalle,0,0,6,7.27,38,41.2,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Puligundlapalle,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Talupula,3,3.66,39,36.26,64,60.3,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Talupula,Udumulakurthy,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Agraharampalle,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Balasamudram,0,0,21,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Bonthalapalle,0,0,109,6.06,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Cheekatimanipalle,0,0,72,125.3,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Chinnaramannagaripalle,0,0,62,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Danduvaripalle,0,0,11,22.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Diguvamandalapalle,0,0,17,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Ethodu,0,0,60,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Gurrambailu,0,0,18,62.24,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Kokkanti,0,0,52,94.97,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Korthikota,0,0,10,21.02,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Kotapalle,0,0,29,54.99,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Maddinayanipalem,0,0,1,2.83,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Malreddipalle,0,0,38,129.44,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Mundlavaripalle,0,0,13,27.48,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,T.Sadum,0,0,39,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Tanakal,0,0,217,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Tavalam,0,0,170,19.01,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Ulavalavandlapalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Tanakal,Venkatrayanipalle,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Amidala,0,0,62,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Chinna Musturu,0,0,29,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Indravathi,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Kondapuram,0,0,35,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Lathavaram,0,0,11,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Mopidi,0,0,58,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Mylarampalle,0,0,13,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Pedda Musturu,0,0,21,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Peddakowkuntla,0,0,26,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Racharla,0,0,9,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Raketla,0,0,103,0,2,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Rayampalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Anantapur,Uravakonda,Shaiksanipalle,0,0,50,0,0,0,0,0,0,0,0,0,0,0
